"gt50" "edu" "age" "gender" "mar"
"27395" 0 12 36.9086792757735 1 1
"27396" 0 12 38.4712251024321 0 0
"27397" 0 16 32.6085074378643 0 0
"27398" 0 12 50.2892594179139 1 1
"27399" 1 12 34.5578380154911 1 1
"27400" 0 12 35.7069953777827 1 0
"27401" 0 18 30.9798666057177 0 0
"27402" 0 5 61.6585444784723 1 1
"27403" 0 16 27.6080178297125 1 0
"27404" 0 12 61.6327830995433 0 0
"27405" 0 5 18.1989691550843 1 0
"27406" 1 12 31.119424278615 1 1
"27407" 0 16 31.8819186703768 1 0
"27408" 0 12 20.2338189915754 0 0
"27409" 0 0.8 35.9633431115653 1 1
"27410" 0 12 51.1176840474363 1 0
"27411" 1 13 43.2655324270017 1 1
"27412" 0 11 18.6790960349608 1 0
"27413" 1 20 55.3696145813446 1 1
"27414" 0 12 59.3602342884988 0 0
"27415" 0 12 21.7655064547434 0 0
"27416" 0 10 22.0567113910802 0 0
"27417" 0 13 60.6671165202279 0 0
"27418" 1 12 49.0780166464392 1 1
"27419" 0 12 21.9216057197191 0 0
"27420" 0 12 61.3600205592811 1 1
"27421" 0 5 64.3164527604822 1 0
"27422" 0 12 63.2443554571364 1 0
"27423" 0 16 27.5364817469381 0 0
"27424" 0 16 23.7519685393199 0 0
"27425" 0 12 41.4268438415602 0 0
"27426" 0 0.8 18.8618776749354 1 0
"27427" 1 12 40.811231814092 0 1
"27428" 1 16 55.0148512967862 1 1
"27429" 0 10 17.8899613458198 0 0
"27430" 0 13 34.5654562127311 1 0
"27431" 0 16 24.5311567236204 0 0
"27432" 1 20 30.3044454271439 0 1
"27433" 0 18 29.4758434861433 1 0
"27434" 1 16 52.8435726654716 1 1
"27435" 1 13 57.4150429002475 1 1
"27436" 0 16 38.2863592158537 0 0
"27437" 1 18 43.480994480662 0 0
"27438" 0 13 61.5926006687805 0 0
"27439" 1 16 38.0642284741625 1 1
"27440" 1 12 51.3975117618684 1 1
"27441" 0 16 40.1661312098149 1 1
"27442" 1 13 41.7428639859427 1 1
"27443" 0 13 19.9370671862271 0 0
"27444" 0 7 28.2795755146071 1 1
"27445" 0 13 59.6683950335719 1 1
"27446" 0 16 32.7698826782871 0 0
"27447" 1 12 31.4715549873654 1 1
"27448" 0 14 30.0513328430243 1 0
"27449" 0 13 54.4609606305603 1 1
"27450" 1 14 33.1918142938521 1 0
"27451" 0 13 20.8611556689721 0 0
"27452" 0 13 27.758298041299 0 0
"27453" 0 12 32.834497787524 1 1
"27454" 0 12 35.2781759884674 0 1
"27455" 0 11 27.9661572324112 1 0
"27456" 1 16 40.5303506099153 1 1
"27457" 0 14 34.5010252210777 1 1
"27458" 1 14 34.3951184772886 1 1
"27459" 0 13 38.4669559155591 0 0
"27460" 0 12 28.4078999434132 1 1
"27461" 0 13 65.6174799343571 1 1
"27462" 0 13 61.7482823526952 1 0
"27463" 0 11 18.1951378053054 0 0
"27464" 1 16 35.5768414577469 1 1
"27465" 0 16 45.0019729456399 0 0
"27466" 0 12 68.6451473427005 0 0
"27467" 0 13 25.3029562435113 1 1
"27468" 0 20 48.7665791136678 1 0
"27469" 0 13 19.4479878351558 0 0
"27470" 1 16 43.159294026671 0 0
"27471" 1 16 54.892905773595 1 1
"27472" 0 16 47.8868157046381 1 0
"27473" 0 14 25.2362098065205 0 0
"27474" 0 14 30.0881678673904 1 1
"27475" 0 13 67.0863044755533 1 1
"27476" 0 12 35.0727215581574 0 0
"27477" 0 13 26.339399994351 1 1
"27478" 0 12 61.2162660537288 1 1
"27479" 0 12 54.0174499533605 1 0
"27480" 1 0.8 50.7631505571771 1 1
"27481" 0 9 32.1149059594609 0 0
"27482" 0 12 34.5913941967301 0 0
"27483" 0 12 36.4166860107798 1 0
"27484" 1 13 50.9168062484823 1 1
"27485" 0 11 28.221849472262 1 1
"27486" 0 12 22.8542566073593 0 0
"27487" 0 11 58.5333464236464 1 1
"27488" 0 5 27.9242921285331 1 0
"27489" 0 16 62.4602391906083 1 1
"27490" 1 16 36.049782913411 1 0
"27491" 0 13 21.2591885363217 0 0
"27492" 0 18 41.5725659781601 0 1
"27493" 0 13 28.4402500698343 1 1
"27494" 0 16 33.4931660753209 1 1
"27495" 1 16 54.4154906615149 1 1
"27496" 0 13 19.0089114834554 0 0
"27497" 0 7 76.8008869199548 1 0
"27498" 0 16 25.5130259599537 0 1
"27499" 1 16 34.2165350450668 1 1
"27500" 0 16 40.1548703578301 0 0
"27501" 0 11 22.5101114718709 0 0
"27502" 0 11 17.0553161683492 1 0
"27503" 0 13 55.2957113615703 0 0
"27504" 0 13 51.2879510035273 0 1
"27505" 0 5 26.1022234575357 1 1
"27506" 0 16 44.5120108644478 1 0
"27507" 0 10 65.9742287080735 1 1
"27508" 1 12 54.5662703462876 1 1
"27509" 0 14 34.9589913529344 1 0
"27510" 0 12 42.8565681590699 1 0
"27511" 0 12 26.3376998519525 1 0
"27512" 0 5 39.0287524228916 1 1
"27513" 0 11 46.8472112517338 0 0
"27514" 0 16 34.032168898033 1 0
"27515" 0 12 59.3031708856579 1 0
"27516" 0 12 20.8711219069082 1 0
"27517" 1 13 34.9545845685061 1 1
"27518" 1 12 62.9633353417739 0 1
"27519" 0 12 51.3572929305956 1 1
"27520" 1 13 34.3942547678016 1 1
"27521" 0 16 47.0440067606978 0 0
"27522" 0 13 21.2252852984238 1 0
"27523" 0 14 30.0126318673138 1 0
"27524" 0 12 38.595603131922 1 0
"27525" 1 16 45.8090804889798 0 1
"27526" 0 13 23.1052303784527 0 0
"27527" 1 13 34.0443808471318 1 1
"27528" 0 0.8 22.4911454189569 1 0
"27529" 0 12 31.5353308226913 1 0
"27530" 0 12 50.5862875012681 1 1
"27531" 0 0.2 19.5041857161559 1 0
"27532" 1 16 28.9111904820893 0 1
"27533" 0 12 23.7832774035633 0 0
"27534" 0 12 35.6035815253854 1 1
"27535" 0 12 28.5588264837861 1 1
"27536" 0 13 27.400864491472 1 0
"27537" 0 16 46.7051453508902 1 1
"27538" 0 12 27.7925764073152 1 0
"27539" 0 10 25.3318666287232 0 1
"27540" 0 13 34.8360909649637 1 1
"27541" 0 12 33.8504687312525 1 0
"27542" 0 13 36.8090486302972 0 0
"27543" 0 7 30.2010988201946 1 1
"27544" 0 13 23.1523442333564 0 1
"27545" 0 5 36.4519381481223 1 1
"27546" 0 16 29.3145289605018 0 0
"27547" 1 13 50.5138854095712 1 1
"27548" 0 0.8 19.4659645028878 1 0
"27549" 0 13 20.3943651078735 0 0
"27550" 1 12 52.1186771567445 1 1
"27551" 0 12 20.8271980108693 1 1
"27552" 0 14 22.2747864411213 0 0
"27553" 1 13 34.5668456265703 1 1
"27554" 0 13 60.3982765953988 1 1
"27555" 0 11 19.0109521474224 1 0
"27556" 0 12 59.2895225046668 1 1
"27557" 0 12 36.4013668370899 1 0
"27558" 0 12 25.0424358472228 1 0
"27559" 0 7 49.5911787217483 1 0
"27560" 0 12 25.1028212872334 0 0
"27561" 0 11 50.1900125991087 0 0
"27562" 0 14 44.5302753574215 0 0
"27563" 0 12 28.6551577604841 0 0
"27564" 0 13 33.9798344024457 1 1
"27565" 0 16 40.3118752960581 1 0
"27566" 0 13 56.0117022236809 1 1
"27567" 1 13 56.6479480273556 1 1
"27568" 0 16 23.1721403840929 1 0
"27569" 0 12 38.2030002716929 0 0
"27570" 0 13 21.0912128631026 0 0
"27571" 0 7 67.9521277805325 1 1
"27572" 0 14 54.9116317706648 1 1
"27573" 0 12 50.8512851810083 0 0
"27574" 0 7 59.305601170985 1 1
"27575" 0 11 51.9542472697794 0 0
"27576" 0 12 30.6996089976747 0 0
"27577" 1 12 42.3626466556452 1 1
"27578" 0 12 64.8457916746847 0 0
"27579" 0 16 61.7151129082777 0 0
"27580" 0 16 26.4216390410438 1 0
"27581" 0 14 47.4587965395767 1 1
"27582" 1 13 78.6160891382024 1 1
"27583" 0 12 24.3102781428024 1 0
"27584" 0 11 27.5910678908695 1 0
"27585" 1 18 51.9314618094359 1 1
"27586" 1 12 46.2331876987591 1 1
"27587" 0 12 55.2979145380668 1 1
"27588" 0 13 20.1178420137148 1 0
"27589" 0 12 30.8121989681385 1 1
"27590" 0 13 36.5080594778992 1 0
"27591" 0 12 19.1415284255054 0 0
"27592" 1 16 30.4600503728725 1 1
"27593" 1 14 31.3058912886772 1 1
"27594" 0 12 26.170370867243 1 1
"27595" 1 14 59.9933457910083 1 1
"27596" 1 12 53.9672642063815 1 1
"27597" 0 13 24.0446804910898 0 0
"27598" 0 13 24.4430999527685 1 0
"27599" 0 12 36.7854799081106 0 0
"27600" 1 18 39.6836808673106 1 1
"27601" 0 12 53.2791185427923 1 0
"27602" 1 12 75.0033061837312 1 0
"27603" 1 12 36.9760633292608 1 1
"27604" 0 13 46.2908500295598 1 1
"27605" 1 12 56.6198925306089 1 1
"27606" 0 12 29.3952931226231 1 1
"27607" 0 9 60.8284612570424 1 1
"27608" 0 12 58.1412239179481 1 0
"27609" 0 12 67.9069788535126 1 1
"27610" 1 13 35.3807380562648 1 1
"27611" 0 13 39.5061361878179 1 1
"27612" 0 13 37.5148237091489 1 1
"27613" 0 13 54.4165177866817 1 1
"27614" 0 20 63.2556346755009 1 1
"27615" 0 11 47.8673170050606 0 0
"27616" 0 16 23.5234802514315 0 0
"27617" 0 12 55.8902325534727 1 0
"27618" 0 11 49.6494123032317 0 1
"27619" 1 14 39.3933884897269 1 1
"27620" 0 12 23.871903605992 1 0
"27621" 0 13 19.6514142737724 0 0
"27622" 1 18 44.3791814369615 1 1
"27623" 0 14 25.7626193515025 0 0
"27624" 0 14 35.1220190727618 1 0
"27625" 0 12 23.1439784115646 0 0
"27626" 0 14 48.1106621674262 1 1
"27627" 0 13 48.4398367807735 1 0
"27628" 0 12 44.6314313639887 0 0
"27629" 0 16 55.5053518416826 0 1
"27630" 0 12 33.1548623850103 1 1
"27631" 0 0.8 18.8553777786437 1 0
"27632" 0 16 24.0724521439988 1 0
"27633" 1 14 32.0649754807819 1 1
"27634" 0 16 24.7391806044616 0 0
"27635" 1 16 44.7776863772888 1 1
"27636" 0 16 27.4774196674116 1 1
"27637" 1 14 39.6178213348612 1 1
"27638" 0 10 26.9147531092167 1 1
"27639" 1 18 34.8478287598118 1 1
"27640" 1 18 38.3803043882363 1 1
"27641" 1 18 41.3322084620595 1 1
"27642" 0 16 73.6458312347531 1 1
"27643" 0 12 32.9368678056635 1 1
"27644" 1 18 56.3874337200541 1 1
"27645" 1 16 59.6455908892676 1 1
"27646" 1 13 44.4402843166608 1 1
"27647" 0 16 35.3759800111875 1 0
"27648" 0 12 52.6121358801611 1 1
"27649" 0 13 30.4045171658508 1 0
"27650" 0 16 23.8479176315013 1 1
"27651" 1 12 43.3019391384441 0 0
"27652" 0 12 61.8407031472307 1 1
"27653" 0 12 38.8216318443883 0 0
"27654" 0 10 68.002348612994 1 1
"27655" 1 18 41.3845648851711 1 0
"27656" 0 13 42.616081237793 1 0
"27657" 0 9 48.2893214288633 0 0
"27658" 0 12 19.3136646945495 0 0
"27659" 0 11 31.8002148312517 1 1
"27660" 0 14 40.2498844305519 1 1
"27661" 0 16 32.3646982272621 0 0
"27662" 1 12 51.5515837089624 1 0
"27663" 1 16 44.8932648710907 1 1
"27664" 0 16 23.6772190262564 0 0
"27665" 0 11 30.7498875181191 1 1
"27666" 0 16 44.603258676827 0 0
"27667" 0 12 24.2009210004471 1 1
"27668" 0 12 34.75461652386 1 1
"27669" 0 11 17.1681791453157 1 0
"27670" 1 18 61.0089526209049 1 1
"27671" 0 16 30.0911446344107 1 0
"27672" 0 16 45.3215919455979 1 0
"27673" 0 14 22.9594304852653 0 0
"27674" 0 13 49.1493416423909 1 1
"27675" 0 14 39.5064298647922 0 0
"27676" 0 12 39.189805114409 1 1
"27677" 0 13 34.4428414881695 0 0
"27678" 1 13 52.6562151280232 1 1
"27679" 0 14 24.0363936333451 0 0
"27680" 1 16 38.065962216584 1 1
"27681" 0 11 19.6994198304601 1 0
"27682" 0 12 24.3189337586518 0 0
"27683" 0 14 25.2443793015555 1 0
"27684" 0 7 71.1169298063032 1 0
"27685" 0 12 27.0328517088201 0 1
"27686" 0 14 28.0051209249068 0 0
"27687" 1 14 54.625649106456 1 1
"27688" 0 11 18.8098751301877 0 0
"27689" 0 12 49.0157517432235 1 1
"27690" 0 12 36.6305210636929 0 1
"27691" 0 12 57.2868372092489 1 0
"27692" 1 18 56.9835520335473 1 1
"27693" 0 10 17.1496295384131 1 0
"27694" 0 12 30.9236572934315 1 1
"27695" 0 10 41.514760106802 0 0
"27696" 0 12 26.2594723734073 1 0
"27697" 0 10 61.2288752621971 1 1
"27698" 0 13 50.9731008724775 1 0
"27699" 0 12 24.6146523971111 1 0
"27700" 0 11 44.2603096782696 0 0
"27701" 0 18 38.1971604987048 0 0
"27702" 0 7 61.2704625036567 0 0
"27703" 0 16 25.2617726207245 1 0
"27704" 0 12 34.5424830405973 1 1
"27705" 0 13 38.4114150286186 1 0
"27706" 0 12 42.3389440351166 1 1
"27707" 0 10 17.8281104813796 1 0
"27708" 0 7 48.1100761115085 1 1
"27709" 1 18 38.8004889290314 1 1
"27710" 1 12 52.8445316192228 1 1
"27711" 0 14 55.7854471376631 0 0
"27712" 0 12 41.2948982629459 1 0
"27713" 0 5 45.3030363605358 0 0
"27714" 0 7 49.5402541102376 1 0
"27715" 0 13 19.8639170434326 1 0
"27716" 0 16 39.7468492763583 1 1
"27717" 0 13 43.2783516047057 1 0
"27718" 0 13 42.3222965828609 1 1
"27719" 0 11 17.4960028333589 1 0
"27720" 0 14 30.0116995053831 0 0
"27721" 0 18 61.2503787314054 0 0
"27722" 1 18 48.0320630420465 1 1
"27723" 0 12 60.4353687074035 1 1
"27724" 1 12 57.9824048485607 1 1
"27725" 0 5 27.1473564049229 1 1
"27726" 0 12 24.405009442009 1 1
"27727" 1 0.8 41.3412948187906 1 0
"27728" 0 12 42.2989555629902 1 0
"27729" 0 16 34.8602231268305 0 0
"27730" 0 9 22.4448436403181 0 0
"27731" 0 12 47.2359114116989 0 0
"27732" 0 12 50.9567391769961 1 0
"27733" 0 12 30.1792363342829 1 0
"27734" 0 16 38.3579815870617 1 1
"27735" 1 12 31.7410181812011 1 1
"27736" 1 13 44.0677214020398 0 1
"27737" 0 13 34.3592288715299 1 1
"27738" 1 12 52.1641231901012 1 0
"27739" 0 12 34.0368653084151 1 1
"27740" 0 13 31.3214572973084 1 1
"27741" 0 13 68.9037651706021 0 0
"27742" 0 12 22.117988202488 0 0
"27743" 0 16 42.3782565910369 0 0
"27744" 0 12 37.9741387693211 1 1
"27745" 0 12 36.8817081097513 1 1
"27746" 0 13 38.0006587007083 0 0
"27747" 0 12 72.9942126083188 1 1
"27748" 0 5 40.9901351446752 1 1
"27749" 0 13 19.7667958219536 1 0
"27750" 1 14 55.4891422397923 1 1
"27751" 0 14 30.1699862156529 1 1
"27752" 0 16 52.3455786383711 0 0
"27753" 1 16 29.2930784951895 1 1
"27754" 0 13 41.6613564903382 1 1
"27755" 0 16 29.4012816424947 0 0
"27756" 0 16 24.0095741190016 0 0
"27757" 1 20 46.0559200975113 1 1
"27758" 1 12 44.9741538146045 1 1
"27759" 0 10 17.6721781133674 0 0
"27760" 0 14 35.6327900218312 0 0
"27761" 0 12 38.6946045486256 1 0
"27762" 0 9 36.3203176870011 1 0
"27763" 0 11 24.5391775057651 1 1
"27764" 0 16 38.698269321816 1 1
"27765" 0 11 19.0586984015536 0 0
"27766" 0 12 30.0189376825001 1 1
"27767" 0 14 36.2447964886669 1 1
"27768" 0 13 27.7336806710809 1 0
"27769" 1 14 27.0727577633224 1 1
"27770" 0 7 66.8760853714775 1 1
"27771" 1 13 65.4428690746427 1 1
"27772" 1 18 37.5300096534193 0 0
"27773" 0 11 17.47745380993 1 0
"27774" 0 13 19.616516857408 1 0
"27775" 0 5 57.9600513519254 1 1
"27776" 0 18 54.8323194428813 0 0
"27777" 0 13 21.1550681986846 0 0
"27778" 0 12 43.4563970714808 1 0
"27779" 0 12 50.5933858782519 1 1
"27780" 1 11 38.9451101052109 1 1
"27781" 1 12 31.6622143776622 1 1
"27782" 0 20 41.8729016457219 0 0
"27783" 0 13 20.3145580897108 0 0
"27784" 0 16 28.9649292619433 0 1
"27785" 0 9 62.4668858144432 1 1
"27786" 0 0.8 41.3955174905714 0 0
"27787" 0 12 37.9688975568861 1 1
"27788" 0 13 53.219162073452 1 1
"27789" 1 16 28.0264625814743 1 1
"27790" 0 18 23.5299701776821 0 0
"27791" 0 12 46.9418855814729 1 1
"27792" 0 12 28.6450351621024 0 0
"27793" 0 10 50.4595849632751 0 0
"27794" 0 13 19.2768478693906 1 0
"27795" 0 7 84.4095615313854 1 1
"27796" 1 20 48.6780504724011 1 1
"27797" 0 12 61.7117226861883 0 0
"27798" 0 13 44.4188308515586 1 0
"27799" 0 12 32.5636149917264 0 0
"27800" 0 13 25.4547391133383 1 0
"27801" 0 13 47.959816248389 0 0
"27802" 0 13 19.5963728330098 0 0
"27803" 0 13 37.6404111429583 1 1
"27804" 0 12 28.4317041665781 0 0
"27805" 1 14 34.542289020028 0 1
"27806" 0 13 32.4082241863944 0 0
"27807" 0 13 24.4508714589756 1 0
"27808" 0 13 22.2914757698309 0 0
"27809" 0 13 30.0459782478865 1 1
"27810" 0 18 56.2647150459234 1 1
"27811" 1 16 30.5267665602732 1 1
"27812" 0 13 28.1408280157484 0 0
"27813" 1 13 40.793559159385 1 1
"27814" 0 13 28.5659147209954 1 0
"27815" 0 0.8 39.6927580130287 1 0
"27816" 1 12 33.1021813200787 1 1
"27817" 0 13 23.4360494052526 1 0
"27818" 0 13 32.914691593498 1 0
"27819" 0 12 37.3612456223927 1 1
"27820" 0 5 71.1516949036159 0 0
"27821" 1 13 30.3642811297905 1 1
"27822" 0 13 20.7315294644795 0 0
"27823" 0 12 53.7152702619787 1 1
"27824" 0 12 42.3729991945438 1 0
"27825" 1 16 44.5694708372466 1 1
"27826" 0 18 26.6969708960969 0 0
"27827" 0 13 21.2987204147503 0 0
"27828" 0 12 37.4804719253443 0 1
"27829" 0 16 36.2769741702359 0 0
"27830" 0 12 25.7036491918843 0 0
"27831" 1 21 54.5293588987552 1 1
"27832" 1 16 38.6975665236823 1 1
"27833" 0 12 29.8808163702488 1 0
"27834" 0 13 20.0883579668589 1 0
"27835" 0 12 32.5724509402644 1 0
"27836" 0 14 24.6170602608472 1 0
"27837" 1 12 59.2581011517905 1 1
"27838" 1 16 56.6794749740511 1 1
"27839" 0 12 40.1168601335958 1 0
"27840" 1 16 35.0808784929104 1 1
"27841" 1 16 38.4704108221922 0 1
"27842" 0 13 24.7688464946114 0 0
"27843" 1 13 30.0158545437735 1 1
"27844" 0 12 61.1863773870282 1 1
"27845" 0 0.2 36.6350026023574 1 0
"27846" 0 13 20.0865982549731 0 0
"27847" 0 12 36.1295716459863 0 0
"27848" 0 16 45.1216374926735 0 0
"27849" 0 16 22.4904972740915 0 0
"27850" 0 12 31.3641195485834 1 0
"27851" 0 12 34.475651802728 1 0
"27852" 0 11 24.4073129394092 1 0
"27853" 0 9 42.227387735853 1 0
"27854" 0 16 23.4618839973118 1 0
"27855" 1 20 46.9982759512495 0 0
"27856" 1 20 60.7847313713282 1 1
"27857" 0 13 40.5175888563972 0 0
"27858" 0 12 55.7663344044704 0 0
"27859" 1 18 47.2363781977911 1 0
"27860" 0 12 28.1649645455182 1 1
"27861" 1 20 55.0805287640542 1 1
"27862" 1 18 47.4513779792469 1 1
"27863" 1 18 54.7325497143902 1 1
"27864" 0 11 32.1677553209011 0 1
"27865" 1 14 38.6573827052489 1 1
"27866" 0 13 61.6037612392101 0 0
"27867" 0 18 62.6409817950334 1 1
"27868" 0 13 29.319437174825 1 1
"27869" 0 12 26.387663410278 0 0
"27870" 0 13 19.4063284602016 1 0
"27871" 0 10 40.5036303526722 1 1
"27872" 1 12 36.7987384924199 1 1
"27873" 0 12 42.5453215029556 1 1
"27874" 0 18 55.2158937123604 0 0
"27875" 0 12 55.8233343586326 0 1
"27876" 1 16 43.3511587015819 1 1
"27877" 0 12 39.4118440093007 1 1
"27878" 1 13 38.4310808372684 1 1
"27879" 0 12 28.8053183425218 0 0
"27880" 0 13 36.8142790545244 0 0
"27881" 0 13 49.4029875395354 1 1
"27882" 0 13 41.1661480222829 0 0
"27883" 0 7 60.8319573802873 0 1
"27884" 0 16 35.0247207118664 1 1
"27885" 0 16 36.9843774293549 0 0
"27886" 1 12 51.321102195885 1 1
"27887" 0 12 23.8701727751177 1 0
"27888" 0 12 51.6642233082093 1 1
"27889" 0 11 17.7078289096244 0 0
"27890" 0 13 33.6656759358011 1 1
"27891" 0 12 50.5066420603544 1 0
"27892" 1 0.8 38.9605787897017 1 1
"27893" 0 12 18.321120003704 0 0
"27894" 0 12 26.9629363056738 1 0
"27895" 0 13 21.8152107298374 0 0
"27896" 0 12 26.4839006448165 1 1
"27897" 1 12 30.5864944723435 0 1
"27898" 0 13 39.7798015677836 0 0
"27899" 0 12 33.1983712634537 1 0
"27900" 0 13 42.019894949859 1 0
"27901" 0 20 28.4631943181157 0 0
"27902" 0 12 20.1545163649134 1 0
"27903" 0 16 66.8297273409553 0 0
"27904" 0 13 31.4861738244072 1 1
"27905" 0 13 36.8246448265854 1 0
"27906" 1 14 39.2427912745625 1 0
"27907" 0 12 52.8385835108347 1 1
"27908" 1 7 61.9712972592097 1 1
"27909" 0 12 27.3067240195815 1 1
"27910" 0 12 45.0115923094563 0 0
"27911" 0 9 21.4459188547917 1 0
"27912" 0 12 25.9070575318765 0 0
"27913" 0 13 24.5748498893809 0 0
"27914" 0 14 38.8932213487569 1 1
"27915" 0 13 51.8871968802996 1 1
"27916" 1 16 29.7810207104776 0 1
"27917" 0 12 45.8527416479774 0 0
"27918" 0 10 59.6194304509554 1 1
"27919" 0 12 41.7097494618502 1 1
"27920" 0 16 23.3746973120142 0 0
"27921" 0 13 43.1124905424658 1 0
"27922" 0 11 17.0449881786481 1 0
"27923" 1 16 32.0899246083573 1 1
"27924" 0 14 42.9845029658172 1 1
"27925" 1 18 68.6457163316663 1 1
"27926" 1 12 55.6617164693307 1 1
"27927" 0 12 43.747644741321 1 1
"27928" 1 12 61.556514208205 1 1
"27929" 0 12 28.9636850988027 1 1
"27930" 0 12 47.6456621643156 0 0
"27931" 0 7 21.8644104863051 1 0
"27932" 0 13 39.8754004987422 1 0
"27933" 0 11 39.6041478512343 1 0
"27934" 0 13 34.7091285949573 1 1
"27935" 0 9 57.1457132599317 1 0
"27936" 0 16 27.8167341437656 1 0
"27937" 0 13 21.2360148304142 0 0
"27938" 0 5 25.914218564285 1 0
"27939" 1 13 51.1410962757654 1 1
"27940" 0 16 35.7671390350442 0 0
"27941" 0 13 19.23609532509 1 0
"27942" 1 16 27.2203948739916 1 1
"27943" 0 13 34.760034613777 0 0
"27944" 0 12 33.7857227348723 0 0
"27945" 0 12 36.1737803891301 1 0
"27946" 0 16 33.1107306934427 1 1
"27947" 0 16 60.7410933487117 1 1
"27948" 1 13 42.9619700575713 1 1
"27949" 0 12 47.7211560667492 0 1
"27950" 1 12 42.3452866426669 1 0
"27951" 1 13 34.8292130010668 1 1
"27952" 0 12 21.6473481769208 0 0
"27953" 1 18 30.5284305212554 1 1
"27954" 1 18 53.7972668814473 0 1
"27955" 0 12 34.9081112856511 1 1
"27956" 0 16 37.8074926419649 1 1
"27957" 0 12 27.320014388999 0 0
"27958" 0 16 31.0104095991701 1 0
"27959" 0 13 30.4375920735765 0 1
"27960" 0 12 33.8285195133649 1 0
"27961" 0 13 41.3899517254904 1 1
"27962" 0 13 23.0058483397588 1 1
"27963" 0 13 65.3479917496443 0 1
"27964" 0 12 30.6130821960978 0 0
"27965" 0 14 51.7123211051803 1 1
"27966" 0 13 30.3161595915444 1 0
"27967" 1 18 49.6547974192072 1 0
"27968" 0 12 37.3001860990189 1 1
"27969" 0 12 42.9857119070366 1 0
"27970" 1 14 62.7517192258965 0 1
"27971" 0 12 67.3113741467241 1 0
"27972" 1 13 31.7330688817892 1 1
"27973" 1 16 50.4398831019644 1 1
"27974" 0 16 33.2842365531251 1 1
"27975" 0 13 27.0582880205475 1 0
"27976" 1 14 31.1351600629278 1 1
"27977" 0 13 35.9333181662951 1 0
"27978" 1 13 55.8226389023475 1 1
"27979" 1 16 54.684202445671 0 1
"27980" 1 16 56.3446454696823 1 1
"27981" 0 14 21.3745813569985 0 0
"27982" 0 7 66.4638511321973 0 0
"27983" 0 12 46.7084863169584 1 1
"27984" 0 16 23.4058248987421 0 0
"27985" 0 18 43.4174068665598 0 0
"27986" 0 12 40.1621187725104 1 1
"27987" 0 5 52.9602899365127 1 1
"27988" 1 16 59.9494453824591 1 1
"27989" 0 14 36.7751820900012 0 0
"27990" 0 12 33.6722847628407 1 0
"27991" 0 12 20.7314531051088 1 1
"27992" 0 12 21.5138455061242 1 0
"27993" 0 10 59.7866111730691 0 0
"27994" 1 18 42.9055759499315 1 1
"27995" 0 12 62.5686750581954 0 0
"27996" 0 12 54.4671724271029 1 0
"27997" 0 7 35.4446958221961 0 0
"27998" 0 14 36.34659452294 0 0
"27999" 0 12 21.0560005726293 0 0
"28000" 0 12 30.6214816994034 0 0
"28001" 1 13 46.2350966518279 1 1
"28002" 1 5 32.0137866931036 0 1
"28003" 0 13 21.0580058675259 1 0
"28004" 0 12 39.1031980649568 1 0
"28005" 0 12 54.1229868109804 0 1
"28006" 0 13 32.3044105167501 1 1
"28007" 0 12 23.0441472150851 1 0
"28008" 0 0.2 42.8280644328333 1 1
"28009" 0 10 62.8302255121525 0 0
"28010" 0 13 28.9697440310847 1 0
"28011" 0 12 28.5142472181469 1 1
"28012" 0 14 35.2837068862282 1 1
"28013" 0 13 19.6782317790203 0 0
"28014" 0 12 27.2539708162658 1 0
"28015" 0 0.2 54.1630986635573 1 1
"28016" 0 12 19.1621131629217 0 0
"28017" 0 13 27.2809638623148 0 0
"28018" 0 12 30.5489314389415 1 0
"28019" 0 14 35.278818330029 0 0
"28020" 0 9 66.6184560440015 1 1
"28021" 0 13 19.3794448021799 0 0
"28022" 1 12 30.0211241249926 1 1
"28023" 0 16 32.9893011176027 1 0
"28024" 0 13 31.788721382618 0 0
"28025" 0 14 26.2286265743896 1 0
"28026" 0 13 44.7379511359613 0 0
"28027" 1 16 52.6258077851962 1 1
"28028" 0 13 30.165076634381 1 1
"28029" 0 12 32.5255742336158 0 0
"28030" 0 12 19.1360129511449 1 0
"28031" 0 12 33.4623933332041 1 0
"28032" 0 13 20.4356033937074 1 0
"28033" 0 7 61.503455404425 1 1
"28034" 0 13 33.8619326443877 0 0
"28035" 0 13 24.2715636736248 0 0
"28036" 0 16 31.123388745822 1 0
"28037" 0 12 20.0918764271773 0 0
"28038" 0 14 32.9601986845955 0 0
"28039" 0 14 29.9377319652122 0 1
"28040" 0 10 61.6232609406579 1 0
"28041" 0 12 48.2144976798445 0 1
"28042" 0 14 29.1621135205496 0 0
"28043" 0 0.8 61.8158567522187 1 0
"28044" 0 13 34.7762363557704 1 0
"28045" 0 14 22.5569509365596 0 0
"28046" 0 12 32.6430701203644 1 1
"28047" 0 12 38.3875585955102 1 1
"28048" 0 13 27.2940622998867 0 0
"28049" 0 12 26.7225416044239 1 0
"28050" 1 12 35.1694224283565 1 0
"28051" 0 12 62.9362209863029 0 0
"28052" 0 12 28.8253447248135 0 0
"28053" 0 12 50.9518554001115 1 0
"28054" 1 16 34.157406157814 1 0
"28055" 0 12 37.001079050824 1 1
"28056" 0 0.2 63.3959456137381 0 0
"28057" 0 9 35.4828058932908 1 0
"28058" 1 16 55.428987248335 1 1
"28059" 1 12 40.1645377445966 0 1
"28060" 0 12 25.3331160424277 1 1
